first_name,last_name,email,password,group,education,skills
c662 first name,c662 last name,c662@email.com,password,0,['PhD'],"['Employment Services', 'Mathematics, Statistics & Information Sciences', 'Customer Service - Call Centre', 'All Construction ', 'Interior Design', 'All Call Centre & Customer Service ']"
c663 first name,c663 last name,c663@email.com,password,0,['masters'],"['General/Business Unit Manager', 'Mathematics, Statistics & Information Sciences', 'Team Leaders']"
c664 first name,c664 last name,c664@email.com,password,0,['apprenticeship'],"['Fishing & Aquaculture', 'Employment Services', 'Marketing Assistants/Coordinators', 'Business Services & Corporate Advisory', 'Other', 'Audit - External', 'Painters & Sign Writers', 'Chefs/Cooks ']"
c665 first name,c665 last name,c665@email.com,password,0,['MBA'],"['Self Employment', 'Air Force', 'Policy, Planning & Regulation', 'All Legal ']"
c666 first name,c666 last name,c666@email.com,password,0,['apprenticeship'],"['Programme & Project Management', 'Management', 'Corporate Development', 'Consulting & Generalist HR', 'Management & Change Consulting', 'Management']"
c667 first name,c667 last name,c667@email.com,password,0,['MBA'],"['Company Secretaries', 'Self Employment', 'Customer Service - Customer Facing', 'Other', 'Inventory & Fixed Assets', 'Fundraising', 'All Administration & Office Support ', 'Payroll', 'Audit - Internal', 'PA, EA & Secretarial']"
c668 first name,c668 last name,c668@email.com,password,0,['none'],"['Maintenance & Handyperson Services', 'All Human Resources & Recruitment ', 'Employment Services', 'Industrial Engineering', 'Contracts Administration', 'Front Office & Guest Services', 'Data Entry & Word Processing', 'Other', 'Other', 'Materials Sciences']"
c669 first name,c669 last name,c669@email.com,password,0,['none'],"['Sales - Outbound', 'Sales - Inbound', 'Other', 'All Government & Defence ', 'Brokerage']"
c670 first name,c670 last name,c670@email.com,password,0,['secondary'],"['Building Trades', 'All Marketing & Communications ', 'Financial Accounting & Reporting', 'Organisational Development', 'Residential Leasing & Property Management', 'Labourers ', 'Valuation', 'Web Development & Production']"
c671 first name,c671 last name,c671@email.com,password,0,['masters'],"['Other', 'All Banking & Financial Services ', 'Litigation & Dispute Resolution', 'Insolvency & Corporate Recovery', 'Environmental Engineering', 'Gaming', 'Farm Labour', 'Aviation Services', 'Inventory & Fixed Assets']"
c672 first name,c672 last name,c672@email.com,password,0,['apprenticeship'],"['Health, Safety & Environment', 'Dieticians', 'Mining - Engineering & Maintenance ', 'Claims', 'Customer Service - Customer Facing', 'Performing Arts', 'Electrical/Electronic Engineering']"
c673 first name,c673 last name,c673@email.com,password,0,['none'],"['Other', 'PA, EA & Secretarial']"
c674 first name,c674 last name,c674@email.com,password,0,['MBA'],"['Other', 'Medical Imaging', 'Nannies & Babysitters', 'Other', 'Analysis & Reporting', 'Programming & Production', 'Oil & Gas - Operations']"
c675 first name,c675 last name,c675@email.com,password,0,['masters'],"['Chiropractic & Osteopathic', 'Food Technology & Safety', 'Kitchen & Sandwich Hands', 'Maintenance', 'All Community Services & Development ', 'Biotechnology & Genetics', 'Bookkeeping & Small Practice Accounting', 'Nursing - Educators & Facilitators']"
c676 first name,c676 last name,c676@email.com,password,0,['PhD'],"['Residential Sales', 'Painters & Sign Writers', 'Insolvency & Corporate Recovery', 'Client & Sales Administration']"
c677 first name,c677 last name,c677@email.com,password,0,['masters'],"['Technicians ', 'Banking & Finance Law', 'Nursing - Educators & Facilitators', 'Developers/Programmers ', 'Management - Agency', 'All Human Resources & Recruitment ', 'Housing & Homelessness Services']"
c678 first name,c678 last name,c678@email.com,password,0,['none'],"['Security', 'Purchasing, Procurement & Inventory', 'Automotive Trades ', 'Valuation', 'Nursing - Psych, Forensic & Correctional Health']"
c679 first name,c679 last name,c679@email.com,password,0,['secondary'],"['Occupational Health & Safety', 'Management', 'Corporate Finance & Investment Banking', 'Teaching - Tertiary', 'Engineering - Software']"
c680 first name,c680 last name,c680@email.com,password,0,['none'],"['Brokerage', 'Architects', 'Emergency Services', 'Company Secretaries', 'Nursing - High Acuity', 'Journalism & Writing', 'Environmental Services', 'Carpentry & Cabinet Making ', 'Maintenance']"
c681 first name,c681 last name,c681@email.com,password,0,['PhD'],"['Journalism & Writing', 'All Self Employment']"
c682 first name,c682 last name,c682@email.com,password,0,['PhD'],['Assembly & Process Work']
c683 first name,c683 last name,c683@email.com,password,0,['masters'],"['Banking - Business', 'Automotive Engineering', 'Engineering - Network', 'Web & Interaction Design', 'Supervisors/Team Leaders']"
c684 first name,c684 last name,c684@email.com,password,0,['MBA'],"['Interior Design', 'Housekeeping', 'Locksmiths', 'All Engineering ']"
c685 first name,c685 last name,c685@email.com,password,0,['tertiary'],"['Surveying', 'Pharmaceuticals & Medical Devices', 'Buying', 'Editing & Publishing', 'Computer Operators', 'Biological & Biomedical Sciences']"
c686 first name,c686 last name,c686@email.com,password,0,['masters'],"['Oil & Gas - Operations', 'All Self Employment', 'Management - Universities', 'Bookkeeping & Small Practice Accounting', 'Power Generation & Distribution', 'Housekeeping', 'Management & Change Consulting', 'All CEO & General Management']"
c687 first name,c687 last name,c687@email.com,password,0,['tertiary'],"['Production, Planning & Scheduling', 'Family Law', 'Law Clerks & Paralegals', 'Veterinary Services & Animal Welfare', 'Industrial Engineering']"
c688 first name,c688 last name,c688@email.com,password,0,['PhD'],"['Tax Law', 'Project Management', 'Fashion & Textile Design', 'Architects', 'Landscape Architecture']"
c689 first name,c689 last name,c689@email.com,password,0,['PhD'],"['Nursing - Community, Maternal & Child Health', 'Research & Fellowships', 'Civil/Structural Engineering', 'Airlines', 'All Information & Communication Technology ', 'Analysis & Reporting', 'Management - Internal', 'Web & Interaction Design']"
c690 first name,c690 last name,c690@email.com,password,0,['masters'],"['Retail Assistants ', 'Food Technology & Safety', 'Kitchen & Sandwich Hands', 'Remuneration & Benefits', 'Oil & Gas - Engineering & Maintenance', 'Power Generation & Distribution', 'Engineering - Network', 'Underwriting', 'Mathematics, Statistics & Information Sciences']"
c691 first name,c691 last name,c691@email.com,password,0,['masters'],['Management Accounting & Budgeting']
c692 first name,c692 last name,c692@email.com,password,0,['MBA'],"['Analysts', 'Settlements', 'Modelling & Simulation', 'All Marketing & Communications ', 'Hair & Beauty Services ', 'Residential Leasing & Property Management']"
c693 first name,c693 last name,c693@email.com,password,0,['tertiary'],"['Mining - Drill & Blast', 'Training & Development']"
c694 first name,c694 last name,c694@email.com,password,0,['secondary'],"['Other', 'Housing & Homelessness Services', 'Teaching - Primary', 'Architects']"
c695 first name,c695 last name,c695@email.com,password,0,['MBA'],"['Other', 'Environmental Services']"
c696 first name,c696 last name,c696@email.com,password,0,['PhD'],"['All Engineering ', 'Client Services', 'Government - Federal ', 'Mechanical Engineering', 'Modelling & Simulation', 'Analysis & Reporting', 'Coaching & Instruction', 'Database Development & Administration', 'Management']"
c697 first name,c697 last name,c697@email.com,password,0,['apprenticeship'],"['Environmental Services', 'Biological & Biomedical Sciences', 'Architectural Drafting', 'Other', 'Generalists - In-house']"
c698 first name,c698 last name,c698@email.com,password,0,['secondary'],"['Fundraising', 'Media Strategy, Planning & Buying', 'Litigation & Dispute Resolution']"
c699 first name,c699 last name,c699@email.com,password,0,['apprenticeship'],['Sales - Inbound']
c700 first name,c700 last name,c700@email.com,password,0,['tertiary'],"['Printing & Publishing Services', 'Marketing Assistants/Coordinators', 'All Advertising, Arts & Media', 'Systems Engineering', 'Analysis & Reporting', 'Import/Export & Customs', 'Management', 'Industrial Engineering']"
c701 first name,c701 last name,c701@email.com,password,0,['apprenticeship'],['Personal Injury Law']
c702 first name,c702 last name,c702@email.com,password,0,['MBA'],"['Tutoring', 'Construction Law', 'Management - Agency', 'Other', 'Financial Planning', 'Strategy & Planning', 'Industrial Design', 'Team Leaders', 'Banking - Corporate & Institutional']"
c703 first name,c703 last name,c703@email.com,password,0,['none'],"['Trade Marketing', 'Plumbers', 'Brokerage', 'Automotive Trades ']"
c704 first name,c704 last name,c704@email.com,password,0,['tertiary'],"['Claims', 'Other', 'Photography']"
c705 first name,c705 last name,c705@email.com,password,0,['masters'],['Electricians ']
c706 first name,c706 last name,c706@email.com,password,0,['MBA'],"['All Marketing & Communications ', 'Management - Area/Multi-site', 'All Accounting ']"
c707 first name,c707 last name,c707@email.com,password,0,['none'],"['Sales Representatives/Consultants ', 'Legal Secretaries', 'Other', 'Sales - Outbound', 'Records Management & Document Control', 'Road Transport ']"
c708 first name,c708 last name,c708@email.com,password,0,['secondary'],"['Client & Sales Administration', 'Rail & Maritime Transport', 'Quality Assurance & Control']"
c709 first name,c709 last name,c709@email.com,password,0,['MBA'],"['Testing & Quality Assurance', 'Fund Administration', 'Telecommunications', 'Management - Store ', 'All CEO & General Management', 'Consulting & Generalist HR']"
c710 first name,c710 last name,c710@email.com,password,0,['secondary'],"['Valuation', 'Electricians ', 'Bakers & Pastry Chefs', 'Conservation, Parks & Wildlife', 'Nannies & Babysitters', 'Air Conditioning & Refrigeration']"
c711 first name,c711 last name,c711@email.com,password,0,['secondary'],"['Emergency Services', 'Bakers & Pastry Chefs', 'Other', 'Industrial Engineering', 'Event Management', 'Analysis & Reporting']"
c712 first name,c712 last name,c712@email.com,password,0,['apprenticeship'],"['All Engineering ', 'Plant & Machinery Operators ', 'Criminal & Civil Law']"
c713 first name,c713 last name,c713@email.com,password,0,['none'],"['Assessment', 'Industrial & Employee Relations', 'Building Trades', 'Electricians ', 'Fitters, Turners & Machinists', 'Promotions', 'Government - Federal ', 'Corporate Finance & Investment Banking']"
c714 first name,c714 last name,c714@email.com,password,0,['secondary'],"['General/Business Unit Manager', 'Industrial Relations & Employment Law', 'Recruitment - Agency', 'Sales - Outbound', 'Customer Service - Customer Facing']"
c715 first name,c715 last name,c715@email.com,password,0,['secondary'],"['Other', 'Nursing - Aged Care ', 'Fitters, Turners & Machinists', 'Oil & Gas - Engineering & Maintenance', 'Management', 'Analysis & Reporting', 'Team Leaders', 'Other', 'Project Management', 'Quality Assurance & Control']"
c716 first name,c716 last name,c716@email.com,password,0,['masters'],"['Interior Design', 'Housing & Homelessness Services', 'Urban Design & Planning', 'Architecture', 'Supervisors/Team Leaders', 'All Administration & Office Support ', 'Teaching - Secondary', 'Machine Operators', 'Management Accounting & Budgeting', 'Printing & Publishing Services']"
c717 first name,c717 last name,c717@email.com,password,0,['secondary'],['Volunteer Coordination & Support']
c718 first name,c718 last name,c718@email.com,password,0,['apprenticeship'],"['All Human Resources & Recruitment ', 'Hair & Beauty Services ', 'Legal Secretaries', 'Building Trades', 'Management', 'Fundraising', 'Corporate Development']"
c719 first name,c719 last name,c719@email.com,password,0,['tertiary'],"['All Administration & Office Support ', 'Marketing Communications', 'Architecture', 'Pickers & Packers', 'All Call Centre & Customer Service ', 'Promotions', 'Illustration & Animation', 'Agronomy & Farm Services']"
c720 first name,c720 last name,c720@email.com,password,0,['PhD'],"['Fund Administration', 'Medical Administration', 'Customer Service - Customer Facing', 'Aviation Services']"
c721 first name,c721 last name,c721@email.com,password,0,['masters'],"['Stockbroking & Trading', 'Management', 'Board Appointments', 'Family Law', 'Financial Managers & Controllers']"
c722 first name,c722 last name,c722@email.com,password,0,['none'],"['All Human Resources & Recruitment ', 'Government - State ', 'Sales - Inbound', 'Management', 'Self Employment', 'Accounts Payable', 'Landscape Architecture', 'Actuarial', 'Merchandisers', 'Audit - Internal']"
c723 first name,c723 last name,c723@email.com,password,0,['secondary'],"['Reservations', 'Mining - Drill & Blast', 'Kitchen & Sandwich Hands', 'Financial Accounting & Reporting', 'Mortgages', 'Travel Agents/Consultants']"
c724 first name,c724 last name,c724@email.com,password,0,['tertiary'],"['Strategy & Planning', 'Environmental Services', 'All Science & Technology', 'Airlines', 'Field Engineering', 'Insolvency & Corporate Recovery', 'Quality Assurance & Control', 'Generalists - In-house', 'All Farming, Animals & Conservation ', 'Other']"
