first_name,last_name,email,password,education,latitude,longitude,skills,description
c624 first name,c624 last name,c624@email.com,password,secondary,-33.86221556700478,150.97294168838235,"['Management', 'Maintenance', 'Event Management', 'Fundraising', 'Agency Account Management']",To obtain a position that will allow me to utilize my technical skills and willingness to learn in making an organization successful
c625 first name,c625 last name,c625@email.com,password,postgraduate,-33.781298461158954,151.04210779856993,"['Sales Representatives/Consultants ', 'Gardening & Landscaping']","To Excel and pride in an organization which offers challenging work environment and growth in the areas of Software Development to become skilled software professional through hard work, commitment and adaptability to changes, rewarding and provides an opportunity to expand my knowledge and abilities in creating client centric solutions"
c626 first name,c626 last name,c626@email.com,password,PhD,-33.78060637331903,151.1682046868636,"['Other', 'Chiropractic & Osteopathic', 'Insolvency & Corporate Recovery', 'Emergency Services', 'Community Services & Development', 'Records Management & Document Control', 'Client Services', 'Other']",To secure a challenging position where I can effectively contribute my skills as Software Professional
c627 first name,c627 last name,c627@email.com,password,masters,-34.05388620803854,151.12830048283996,"['PA, EA & Secretarial', 'Industrial Engineering', 'Volunteer Coordination & Support', 'Web Development & Production', 'Other', 'Aged & Disability Support ', 'Pharmacy', 'Business Services & Corporate Advisory', 'All Administration & Office Support ']","To emerge as a successful team member with hard work, dedication, high motivation and dynamism through integration of personal goals with organizational goals"
c628 first name,c628 last name,c628@email.com,password,none,-33.8220950978922,151.55517907218683,"['Management', 'Conservation, Parks & Wildlife', 'Ambulance/Paramedics', 'Fund Administration', 'Architecture', 'Oil & Gas - Exploration & Geoscience', 'Legal Practice Management', 'Tailors & Dressmakers']",To work with a healthy environment with dedication and updating with day to day technologies for the growth of the Organization and self
c629 first name,c629 last name,c629@email.com,password,none,-33.85815067413796,151.34102077436776,"['Settlements', 'Corporate & Commercial Law', 'Industrial Design', 'PA, EA & Secretarial', 'Event Management', 'Legal Secretaries', 'Residents & Registrars', 'Accounts Receivable/Credit Control', 'Dental ']",To love my work
c630 first name,c630 last name,c630@email.com,password,postgraduate,-34.027414012593,151.28763461887826,"['Credit', 'Aerospace Engineering', 'Programming & Production', 'Chemistry & Physics', 'Management', 'Biological & Biomedical Sciences', 'Tax Law', 'Housekeeping']",To be associated with a progressive organization that gives scope to update my skills according to latest trends and to be a part of the team that dynamically works towards the growth of the organization
c631 first name,c631 last name,c631@email.com,password,tertiary,-33.75120216346783,151.11069957623238,"['Childcare & Outside School Hours Care ', 'Purchasing, Procurement & Inventory', 'Quality Assurance & Control', 'Event Management', 'Agronomy & Farm Services', 'Technical Writing']",To have a challenging career that helps in achieving organizational objectives along with my personal development
c632 first name,c632 last name,c632@email.com,password,postgraduate,-33.85514167425736,151.31587469882027,"['Pharmaceuticals & Medical Devices', 'Superannuation', 'Inventory & Fixed Assets', 'Management', 'Environmental Engineering', 'Bar & Beverage Staff', 'Customer Service - Call Centre']","To work in a proficient atmosphere that enable to cope with emerging trends and technologies, to widen the spectrum of my knowledge and satisfaction and growth by effective contribution to meet the goals of organization"
c633 first name,c633 last name,c633@email.com,password,none,-33.74805132324061,151.16209142912845,"['Business/Systems Analysts', 'Art Direction', 'Medical Administration', 'Consultants', 'Sales Representatives/Consultants ', 'Winery & Viticulture', 'Residential Sales', 'Residential Leasing & Property Management', 'Conservation, Parks & Wildlife', 'All Legal ']","To obtain a challenging and progressive in a growing technologically driven organization that will challenge my skills, utilize my strong leadership, analytical and problem solving abilities, and to excel in a progressive networking environment to my fullest potential"
c634 first name,c634 last name,c634@email.com,password,masters,-33.9024028193999,151.5091362606328,"['Engineering - Software', 'Maintenance', 'Medical Imaging', 'Aviation Services', 'Contracts Management']","To obtain a position the will allow me to utilize my technical skills, experience and willingness to learn in making an organization successful"
c635 first name,c635 last name,c635@email.com,password,masters,-33.96029037807509,150.88804294580555,['New Business Development'],"To obtain a challenging position that will provide an opportunity to learn, perform and excel in a competitive environment and a stable growth for career development"
c636 first name,c636 last name,c636@email.com,password,secondary,-33.96999333156554,151.26346194687562,"['Programming & Production', 'Optical', 'Water & Waste Engineering', 'Stockbroking & Trading', 'Collections', 'All CEO & General Management', 'Chiropractic & Osteopathic', 'Management & Support']","To gain a position of a PHP developer in an IT company that can provide me an opportunity to work on several projects for writing, testing, and debugging code and help the websites operate flawlessly"
c637 first name,c637 last name,c637@email.com,password,none,-33.80260203777151,151.14778368628703,['All Information & Communication Technology '],To associate with vibrant organization which allows me to put my competencies to the best use and add value to the organization
c638 first name,c638 last name,c638@email.com,password,PhD,-33.61393480580345,151.32383772153412,"['Process Engineering', 'Automotive Trades ', 'Rail & Maritime Transport', 'Analysis & Reporting', 'Insurance & Superannuation Law', 'Other', 'Journalism & Writing', 'Event Management', 'Promotions']",To build competence based on learning skills and application of knowledge gained in accomplishing my role and responsibilities that would be synergistic with the organizational objective and help ultimately realize corporate vision
c639 first name,c639 last name,c639@email.com,password,secondary,-34.004976715293886,151.18793297265768,"['Performing Arts', 'Engineering - Software', 'Web & Interaction Design', ""Workers' Compensation"", 'Gardening & Landscaping', 'Journalism & Writing', 'Automotive Trades ', 'Assessment', 'Gaming', 'Administrative Assistants ']","To have a growth oriented and challenging career, where I can contribute my knowledge and skills to the organization and enhance my experience through continuous learning and teamwork"
c640 first name,c640 last name,c640@email.com,password,none,-33.77656773294365,151.4934974731855,"['Database Development & Administration', 'Banking & Finance Law', 'Receptionists', 'Media Strategy, Planning & Buying']",To work in a challenging atmosphere by exhibiting my skills with utmost sincerity and dedicated smart work for the growth of your esteemed organization along with mine
